"age","sex","dataset","mu","sigma","nu","tau"
54,"M","PPMI",0.0054339047356944,0.068043208990901,1.55370728256571,18.7053241867337
54.5,"M","PPMI",0.00542835259644609,0.0683739688768656,1.55370728256571,18.7053241867337
55,"M","PPMI",0.00542270608089157,0.0687051717280073,1.55370728256571,18.7053241867337
55.5,"M","PPMI",0.00541694494723291,0.0690369192667558,1.55370728256571,18.7053241867337
56,"M","PPMI",0.00541104895367214,0.0693693132155405,1.55370728256571,18.7053241867337
56.5,"M","PPMI",0.00540499785841131,0.069702455296791,1.55370728256571,18.7053241867337
57,"M","PPMI",0.00539877164225008,0.070036447244016,1.55370728256571,18.7053241867337
57.5,"M","PPMI",0.00539235329705858,0.0703713897010105,1.55370728256571,18.7053241867337
58,"M","PPMI",0.00538573065592894,0.07070737748199,1.55370728256571,18.7053241867337
58.5,"M","PPMI",0.00537889670237253,0.0710444984062037,1.55370728256571,18.7053241867337
59,"M","PPMI",0.00537184842994626,0.0713828342068228,1.55370728256571,18.7053241867337
59.5,"M","PPMI",0.00536458494349654,0.0717224631635903,1.55370728256571,18.7053241867337
60,"M","PPMI",0.00535710771781245,0.0720634587905835,1.55370728256571,18.7053241867337
60.5,"M","PPMI",0.00534942286468345,0.0724058845328023,1.55370728256571,18.7053241867337
61,"M","PPMI",0.00534153840789295,0.0727497993816058,1.55370728256571,18.7053241867337
61.5,"M","PPMI",0.00533346407708756,0.0730952564773127,1.55370728256571,18.7053241867337
62,"M","PPMI",0.00532521088244696,0.0734423038809807,1.55370728256571,18.7053241867337
62.5,"M","PPMI",0.00531679032179926,0.0737909856348,1.55370728256571,18.7053241867337
63,"M","PPMI",0.00530821398151122,0.0741413411018483,1.55370728256571,18.7053241867337
63.5,"M","PPMI",0.00529949347338267,0.0744934076483605,1.55370728256571,18.7053241867337
64,"M","PPMI",0.00529064006588433,0.074847221409061,1.55370728256571,18.7053241867337
64.5,"M","PPMI",0.00528166410173135,0.075202815591585,1.55370728256571,18.7053241867337
65,"M","PPMI",0.00527257418343827,0.0755602190783905,1.55370728256571,18.7053241867337
65.5,"M","PPMI",0.00526337547250863,0.0759194532100883,1.55370728256571,18.7053241867337
66,"M","PPMI",0.0052540702113111,0.0762805332188095,1.55370728256571,18.7053241867337
66.5,"M","PPMI",0.00524466022044674,0.0766434734394039,1.55370728256571,18.7053241867337
67,"M","PPMI",0.00523514605684097,0.0770082848032373,1.55370728256571,18.7053241867337
67.5,"M","PPMI",0.00522552669130103,0.0773749732358088,1.55370728256571,18.7053241867337
68,"M","PPMI",0.00521580019200327,0.0777435404721883,1.55370728256571,18.7053241867337
68.5,"M","PPMI",0.00520596406259362,0.0781139818896346,1.55370728256571,18.7053241867337
69,"M","PPMI",0.00519601555884915,0.0784862839571787,1.55370728256571,18.7053241867337
69.5,"M","PPMI",0.00518595222975434,0.0788604266358526,1.55370728256571,18.7053241867337
70,"M","PPMI",0.00517577253871227,0.0792363821046685,1.55370728256571,18.7053241867337
70.5,"M","PPMI",0.00516547685705889,0.0796141096252605,1.55370728256571,18.7053241867337
71,"M","PPMI",0.00515506800930572,0.0799935535475175,1.55370728256571,18.7053241867337
71.5,"M","PPMI",0.00514455026660401,0.0803746494742422,1.55370728256571,18.7053241867337
72,"M","PPMI",0.00513392808943633,0.0807573318569612,1.55370728256571,18.7053241867337
72.5,"M","PPMI",0.00512320659565438,0.0811415305981339,1.55370728256571,18.7053241867337
73,"M","PPMI",0.0051123916224916,0.0815271696870451,1.55370728256571,18.7053241867337
73.5,"M","PPMI",0.00510148961972241,0.0819141673917214,1.55370728256571,18.7053241867337
74,"M","PPMI",0.0050905074736125,0.0823024366494188,1.55370728256571,18.7053241867337
74.5,"M","PPMI",0.00507945276593561,0.0826918783943731,1.55370728256571,18.7053241867337
75,"M","PPMI",0.00506833350392918,0.0830823847989144,1.55370728256571,18.7053241867337
75.5,"M","PPMI",0.00505715773926698,0.0834738452878687,1.55370728256571,18.7053241867337
76,"M","PPMI",0.0050459334603756,0.083866147036147,1.55370728256571,18.7053241867337
76.5,"M","PPMI",0.00503466841088256,0.0842591757091838,1.55370728256571,18.7053241867337
77,"M","PPMI",0.00502337002086872,0.0846528157951069,1.55370728256571,18.7053241867337
77.5,"M","PPMI",0.005012045174515,0.0850469541011124,1.55370728256571,18.7053241867337
78,"M","PPMI",0.00500070035960715,0.0854414796822278,1.55370728256571,18.7053241867337
78.5,"M","PPMI",0.00498934161443544,0.0858362858588808,1.55370728256571,18.7053241867337
79,"M","PPMI",0.00497797382940426,0.0862312795715212,1.55370728256571,18.7053241867337
79.5,"M","PPMI",0.00496660119604606,0.0866263767934105,1.55370728256571,18.7053241867337
80,"M","PPMI",0.00495522693879943,0.0870215105201186,1.55370728256571,18.7053241867337
80.5,"M","PPMI",0.00494385249876694,0.0874166485330025,1.55370728256571,18.7053241867337
81,"M","PPMI",0.00493247805873445,0.0878117865458865,1.55370728256571,18.7053241867337
81.5,"M","PPMI",0.00492110361870195,0.0882069245587704,1.55370728256571,18.7053241867337
82,"M","PPMI",0.00490972917866946,0.0886020625716544,1.55370728256571,18.7053241867337
82.5,"M","PPMI",0.00489835473863697,0.0889972005845383,1.55370728256571,18.7053241867337
83,"M","PPMI",0.00488698029860447,0.0893923385974223,1.55370728256571,18.7053241867337
83.5,"M","PPMI",0.00487560585857198,0.0897874766103062,1.55370728256571,18.7053241867337
84,"M","PPMI",0.00486423141853949,0.0901826146231902,1.55370728256571,18.7053241867337
84.5,"M","PPMI",0.00485285697850699,0.0905777526360741,1.55370728256571,18.7053241867337
85,"M","PPMI",0.0048414825384745,0.0909728906489581,1.55370728256571,18.7053241867337
85.5,"M","PPMI",0.00483010809844201,0.091368028661842,1.55370728256571,18.7053241867337
86,"M","PPMI",0.00481873365840951,0.091763166674726,1.55370728256571,18.7053241867337
86.5,"M","PPMI",0.00480735921837702,0.0921583046876099,1.55370728256571,18.7053241867337
87,"M","PPMI",0.00479598477834453,0.0925534427004939,1.55370728256571,18.7053241867337
87.5,"M","PPMI",0.00478461033831203,0.0929485807133778,1.55370728256571,18.7053241867337
88,"M","PPMI",0.00477323589827954,0.0933437187262618,1.55370728256571,18.7053241867337
88.5,"M","PPMI",0.00476186145824705,0.0937388567391457,1.55370728256571,18.7053241867337
89,"M","PPMI",0.00475048701821455,0.0941339947520297,1.55370728256571,18.7053241867337
89.5,"M","PPMI",0.00473911257818206,0.0945291327649136,1.55370728256571,18.7053241867337
90,"M","PPMI",0.00472773813814957,0.0949242707777976,1.55370728256571,18.7053241867337
90.5,"M","PPMI",0.00471636369811707,0.0953194087906815,1.55370728256571,18.7053241867337
91,"M","PPMI",0.00470498925808458,0.0957145468035655,1.55370728256571,18.7053241867337
91.5,"M","PPMI",0.00469361481805208,0.0961096848164495,1.55370728256571,18.7053241867337
92,"M","PPMI",0.00468224037801959,0.0965048228293334,1.55370728256571,18.7053241867337
92.5,"M","PPMI",0.0046708659379871,0.0968999608422173,1.55370728256571,18.7053241867337
93,"M","PPMI",0.0046594914979546,0.0972950988551013,1.55370728256571,18.7053241867337
93.5,"M","PPMI",0.00464811705792211,0.0976902368679853,1.55370728256571,18.7053241867337
94,"M","PPMI",0.00463674261788962,0.0980853748808692,1.55370728256571,18.7053241867337
94.5,"M","PPMI",0.00462536817785712,0.0984805128937532,1.55370728256571,18.7053241867337
95,"M","PPMI",0.00461399373782463,0.0988756509066371,1.55370728256571,18.7053241867337
45,"F","SRPBS",0.00571023587524064,0.0624431678409469,1.55370728256571,18.7053241867337
45.5,"F","SRPBS",0.00570844830881305,0.062751867833228,1.55370728256571,18.7053241867337
46,"F","SRPBS",0.00570665518029936,0.0630606240821909,1.55370728256571,18.7053241867337
46.5,"F","SRPBS",0.00570485010613175,0.0633694983411648,1.55370728256571,18.7053241867337
47,"F","SRPBS",0.00570302345794517,0.0636785739016059,1.55370728256571,18.7053241867337
47.5,"F","SRPBS",0.00570116420662239,0.0639879415377022,1.55370728256571,18.7053241867337
48,"F","SRPBS",0.00569925896483484,0.0642977004164433,1.55370728256571,18.7053241867337
48.5,"F","SRPBS",0.00569729308281401,0.0646079520351785,1.55370728256571,18.7053241867337
49,"F","SRPBS",0.00569524921924306,0.064918798819895,1.55370728256571,18.7053241867337
49.5,"F","SRPBS",0.005693109101217,0.0652303419449129,1.55370728256571,18.7053241867337
50,"F","SRPBS",0.00569085342102657,0.0655426766492455,1.55370728256571,18.7053241867337
50.5,"F","SRPBS",0.00568846261757865,0.0658558959340186,1.55370728256571,18.7053241867337
51,"F","SRPBS",0.00568591715104887,0.0661700897841131,1.55370728256571,18.7053241867337
51.5,"F","SRPBS",0.00568319760670528,0.0664853462030798,1.55370728256571,18.7053241867337
52,"F","SRPBS",0.00568028504891705,0.0668017482853921,1.55370728256571,18.7053241867337
52.5,"F","SRPBS",0.00567716101170981,0.0671193759369631,1.55370728256571,18.7053241867337
53,"F","SRPBS",0.00567380842863407,0.0674383012185407,1.55370728256571,18.7053241867337
53.5,"F","SRPBS",0.00567021127419549,0.0677585916358525,1.55370728256571,18.7053241867337
54,"F","SRPBS",0.00566635628719524,0.0680803043197101,1.55370728256571,18.7053241867337
54.5,"F","SRPBS",0.00566223180288961,0.0684034913376262,1.55370728256571,18.7053241867337
55,"F","SRPBS",0.00565782977805982,0.0687281948788351,1.55370728256571,18.7053241867337
55.5,"F","SRPBS",0.00565314417310484,0.0690544523547495,1.55370728256571,18.7053241867337
56,"F","SRPBS",0.00564817334136986,0.0693822919437753,1.55370728256571,18.7053241867337
56.5,"F","SRPBS",0.00564291719995515,0.0697117387113343,1.55370728256571,18.7053241867337
57,"F","SRPBS",0.00563737752803529,0.0700428145039204,1.55370728256571,18.7053241867337
57.5,"F","SRPBS",0.00563155689446255,0.0703755398589388,1.55370728256571,18.7053241867337
58,"F","SRPBS",0.00562545916472586,0.0707099332963684,1.55370728256571,18.7053241867337
58.5,"F","SRPBS",0.00561908898666743,0.0710460121050738,1.55370728256571,18.7053241867337
59,"F","SRPBS",0.00561245284090598,0.0713837906668882,1.55370728256571,18.7053241867337
59.5,"F","SRPBS",0.00560555779172475,0.0717232823983354,1.55370728256571,18.7053241867337
60,"F","SRPBS",0.00559841140528846,0.0720644997617329,1.55370728256571,18.7053241867337
60.5,"F","SRPBS",0.00559102171590527,0.0724074539981403,1.55370728256571,18.7053241867337
61,"F","SRPBS",0.00558339812857539,0.0727521524177923,1.55370728256571,18.7053241867337
61.5,"F","SRPBS",0.00557555075937851,0.0730985984801215,1.55370728256571,18.7053241867337
62,"F","SRPBS",0.00556749119802018,0.0734467841721771,1.55370728256571,18.7053241867337
62.5,"F","SRPBS",0.00555923137203866,0.073796698035506,1.55370728256571,18.7053241867337
63,"F","SRPBS",0.00555078308667727,0.0741483263020296,1.55370728256571,18.7053241867337
63.5,"F","SRPBS",0.0055421581166056,0.0745016546262629,1.55370728256571,18.7053241867337
64,"F","SRPBS",0.00553336823649324,0.0748566686627209,1.55370728256571,18.7053241867337
64.5,"F","SRPBS",0.00552442493213636,0.0752133530278713,1.55370728256571,18.7053241867337
65,"F","SRPBS",0.00551533853383749,0.0755716881859919,1.55370728256571,18.7053241867337
65.5,"F","SRPBS",0.00550611888089048,0.0759316527976023,1.55370728256571,18.7053241867337
66,"F","SRPBS",0.00549677500404816,0.0762932224603776,1.55370728256571,18.7053241867337
66.5,"F","SRPBS",0.00548731527437815,0.0766563699741381,1.55370728256571,18.7053241867337
67,"F","SRPBS",0.00547774623274834,0.0770210600101284,1.55370728256571,18.7053241867337
67.5,"F","SRPBS",0.00546807383517347,0.0773872543676503,1.55370728256571,18.7053241867337
68,"F","SRPBS",0.00545830352845549,0.0777549114868098,1.55370728256571,18.7053241867337
68.5,"F","SRPBS",0.00544844047296757,0.0781239868852117,1.55370728256571,18.7053241867337
69,"F","SRPBS",0.00543848919258046,0.078494427749652,1.55370728256571,18.7053241867337
69.5,"F","SRPBS",0.00542845403965006,0.0788661776452468,1.55370728256571,18.7053241867337
70,"F","SRPBS",0.00541833931697512,0.0792391739812036,1.55370728256571,18.7053241867337
70.5,"F","SRPBS",0.00540814932865786,0.0796133523139823,1.55370728256571,18.7053241867337
71,"F","SRPBS",0.0053978884335715,0.0799886469449625,1.55370728256571,18.7053241867337
71.5,"F","SRPBS",0.00538756104369649,0.0803649912674698,1.55370728256571,18.7053241867337
72,"F","SRPBS",0.00537717172867129,0.0807423162976944,1.55370728256571,18.7053241867337
72.5,"F","SRPBS",0.00536672508191133,0.081120552376992,1.55370728256571,18.7053241867337
73,"F","SRPBS",0.00535622563428191,0.0814996295245153,1.55370728256571,18.7053241867337
73.5,"F","SRPBS",0.00534567790101075,0.0818794776788659,1.55370728256571,18.7053241867337
74,"F","SRPBS",0.00533508639732559,0.0822600267786457,1.55370728256571,18.7053241867337
74.5,"F","SRPBS",0.00532445558219733,0.0826412072969496,1.55370728256571,18.7053241867337
75,"F","SRPBS",0.00531378968956942,0.0830229518448449,1.55370728256571,18.7053241867337
75.5,"F","SRPBS",0.0053030928971285,0.083405193567892,1.55370728256571,18.7053241867337
76,"F","SRPBS",0.00529236938256119,0.0837878656116513,1.55370728256571,18.7053241867337
76.5,"F","SRPBS",0.00528162332355411,0.0841709011216832,1.55370728256571,18.7053241867337
77,"F","SRPBS",0.00527085889779387,0.0845542332435482,1.55370728256571,18.7053241867337
77.5,"F","SRPBS",0.00526008028296711,0.0849377951228066,1.55370728256571,18.7053241867337
78,"F","SRPBS",0.00524929165676043,0.0853215199050189,1.55370728256571,18.7053241867337
78.5,"F","SRPBS",0.00523849698559561,0.0857053438919194,1.55370728256571,18.7053241867337
79,"F","SRPBS",0.00522769939083496,0.0860892160099385,1.55370728256571,18.7053241867337
79.5,"F","SRPBS",0.00521690130430886,0.0864730962210516,1.55370728256571,18.7053241867337
80,"F","SRPBS",0.00520610321778277,0.0868569764321647,1.55370728256571,18.7053241867337
80.5,"F","SRPBS",0.00519530513125668,0.0872408566432778,1.55370728256571,18.7053241867337
81,"F","SRPBS",0.00518450704473058,0.0876247368543909,1.55370728256571,18.7053241867337
81.5,"F","SRPBS",0.00517370895820449,0.088008617065504,1.55370728256571,18.7053241867337
82,"F","SRPBS",0.0051629108716784,0.0883924972766172,1.55370728256571,18.7053241867337
82.5,"F","SRPBS",0.00515211278515231,0.0887763774877303,1.55370728256571,18.7053241867337
83,"F","SRPBS",0.00514131469862621,0.0891602576988434,1.55370728256571,18.7053241867337
83.5,"F","SRPBS",0.00513051661210012,0.0895441379099565,1.55370728256571,18.7053241867337
84,"F","SRPBS",0.00511971852557403,0.0899280181210696,1.55370728256571,18.7053241867337
84.5,"F","SRPBS",0.00510892043904793,0.0903118983321827,1.55370728256571,18.7053241867337
85,"F","SRPBS",0.00509812235252184,0.0906957785432959,1.55370728256571,18.7053241867337
85.5,"F","SRPBS",0.00508732426599575,0.091079658754409,1.55370728256571,18.7053241867337
86,"F","SRPBS",0.00507652617946965,0.0914635389655221,1.55370728256571,18.7053241867337
86.5,"F","SRPBS",0.00506572809294356,0.0918474191766352,1.55370728256571,18.7053241867337
87,"F","SRPBS",0.00505493000641747,0.0922312993877483,1.55370728256571,18.7053241867337
87.5,"F","SRPBS",0.00504413191989138,0.0926151795988614,1.55370728256571,18.7053241867337
88,"F","SRPBS",0.00503333383336528,0.0929990598099746,1.55370728256571,18.7053241867337
88.5,"F","SRPBS",0.00502253574683919,0.0933829400210877,1.55370728256571,18.7053241867337
89,"F","SRPBS",0.0050117376603131,0.0937668202322008,1.55370728256571,18.7053241867337
89.5,"F","SRPBS",0.005000939573787,0.0941507004433139,1.55370728256571,18.7053241867337
90,"F","SRPBS",0.00499014148726091,0.094534580654427,1.55370728256571,18.7053241867337
90.5,"F","SRPBS",0.00497934340073482,0.0949184608655401,1.55370728256571,18.7053241867337
91,"F","SRPBS",0.00496854531420873,0.0953023410766533,1.55370728256571,18.7053241867337
91.5,"F","SRPBS",0.00495774722768263,0.0956862212877664,1.55370728256571,18.7053241867337
92,"F","SRPBS",0.00494694914115654,0.0960701014988795,1.55370728256571,18.7053241867337
92.5,"F","SRPBS",0.00493615105463045,0.0964539817099926,1.55370728256571,18.7053241867337
93,"F","SRPBS",0.00492535296810435,0.0968378619211057,1.55370728256571,18.7053241867337
93.5,"F","SRPBS",0.00491455488157826,0.0972217421322188,1.55370728256571,18.7053241867337
94,"F","SRPBS",0.00490375679505217,0.0976056223433319,1.55370728256571,18.7053241867337
94.5,"F","SRPBS",0.00489295870852607,0.0979895025544451,1.55370728256571,18.7053241867337
95,"F","SRPBS",0.00488216062199998,0.0983733827655582,1.55370728256571,18.7053241867337
45,"M","SRPBS",0.0054300034809337,0.0624396838504113,1.55370728256571,18.7053241867337
45.5,"M","SRPBS",0.00542814064297004,0.0627487159311258,1.55370728256571,18.7053241867337
46,"M","SRPBS",0.00542627125928498,0.0630578071011354,1.55370728256571,18.7053241867337
46.5,"M","SRPBS",0.00542438809345106,0.063367020712319,1.55370728256571,18.7053241867337
47,"M","SRPBS",0.00542248119912538,0.06367643667261,1.55370728256571,18.7053241867337
47.5,"M","SRPBS",0.00542053928697513,0.0639861413516203,1.55370728256571,18.7053241867337
48,"M","SRPBS",0.00541854840562335,0.0642962304096231,1.55370728256571,18.7053241867337
48.5,"M","SRPBS",0.00541649362370569,0.0646068020706153,1.55370728256571,18.7053241867337
49,"M","SRPBS",0.00541435875195228,0.0649179555228278,1.55370728256571,18.7053241867337
49.5,"M","SRPBS",0.0054121270381787,0.0652297892018198,1.55370728256571,18.7053241867337
50,"M","SRPBS",0.00540978073644786,0.065542397568231,1.55370728256571,18.7053241867337
50.5,"M","SRPBS",0.00540730184554548,0.065855872845664,1.55370728256571,18.7053241867337
51,"M","SRPBS",0.00540467233690108,0.0661703022844947,1.55370728256571,18.7053241867337
51.5,"M","SRPBS",0.00540187436692784,0.0664857699251401,1.55370728256571,18.7053241867337
52,"M","SRPBS",0.00539889085932961,0.0668023519414089,1.55370728256571,18.7053241867337
52.5,"M","SRPBS",0.00539570532011342,0.0671201203961108,1.55370728256571,18.7053241867337
53,"M","SRPBS",0.00539230281720842,0.0674391387746669,1.55370728256571,18.7053241867337
53.5,"M","SRPBS",0.00538866915865622,0.0677594671233415,1.55370728256571,18.7053241867337
54,"M","SRPBS",0.0053847915510264,0.0680811603091599,1.55370728256571,18.7053241867337
54.5,"M","SRPBS",0.00538065770114257,0.0684042714947226,1.55370728256571,18.7053241867337
55,"M","SRPBS",0.00537625591831653,0.0687288522041675,1.55370728256571,18.7053241867337
55.5,"M","SRPBS",0.0053715761235937,0.069054950496243,1.55370728256571,18.7053241867337
56,"M","SRPBS",0.00536661408246564,0.0693826022066007,1.55370728256571,18.7053241867337
56.5,"M","SRPBS",0.00536136763575875,0.0697118390742164,1.55370728256571,18.7053241867337
57,"M","SRPBS",0.00535583708119267,0.0700426886744593,1.55370728256571,18.7053241867337
57.5,"M","SRPBS",0.00535002354352533,0.0703751772266906,1.55370728256571,18.7053241867337
58,"M","SRPBS",0.00534392899877467,0.0707093296898443,1.55370728256571,18.7053241867337
58.5,"M","SRPBS",0.00533755623817374,0.0710451698357773,1.55370728256571,18.7053241867337
59,"M","SRPBS",0.00533091046255588,0.0713827179484625,1.55370728256571,18.7053241867337
59.5,"M","SRPBS",0.00532399781157025,0.0717219928915308,1.55370728256571,18.7053241867337
60,"M","SRPBS",0.0053168257705288,0.0720630113351259,1.55370728256571,18.7053241867337
60.5,"M","SRPBS",0.00530940285892674,0.072405787767344,1.55370728256571,18.7053241867337
61,"M","SRPBS",0.0053017403873297,0.0727503301415775,1.55370728256571,18.7053241867337
61.5,"M","SRPBS",0.00529385053394659,0.0730966439306957,1.55370728256571,18.7053241867337
62,"M","SRPBS",0.00528574615648923,0.0734447312201799,1.55370728256571,18.7053241867337
62.5,"M","SRPBS",0.00527744028254515,0.0737945932486648,1.55370728256571,18.7053241867337
63,"M","SRPBS",0.00526894593970188,0.0741462312547848,1.55370728256571,18.7053241867337
63.5,"M","SRPBS",0.00526027595331968,0.0744996454413239,1.55370728256571,18.7053241867337
64,"M","SRPBS",0.00525144233984964,0.0748548318676642,1.55370728256571,18.7053241867337
64.5,"M","SRPBS",0.00524245671832618,0.0752117847724313,1.55370728256571,18.7053241867337
65,"M","SRPBS",0.00523332992702602,0.0755704952546263,1.55370728256571,18.7053241867337
65.5,"M","SRPBS",0.00522407205275748,0.0759309513766914,1.55370728256571,18.7053241867337
66,"M","SRPBS",0.00521469095721287,0.0762931321944584,1.55370728256571,18.7053241867337
66.5,"M","SRPBS",0.00520519357421582,0.0766570124672825,1.55370728256571,18.7053241867337
67,"M","SRPBS",0.00519558535123139,0.0770225587752233,1.55370728256571,18.7053241867337
67.5,"M","SRPBS",0.00518587119391979,0.0773897339416394,1.55370728256571,18.7053241867337
68,"M","SRPBS",0.00517605532708056,0.0777584939423836,1.55370728256571,18.7053241867337
68.5,"M","SRPBS",0.00516614176406267,0.078128791186688,1.55370728256571,18.7053241867337
69,"M","SRPBS",0.00515613435327355,0.0785005706648116,1.55370728256571,18.7053241867337
69.5,"M","SRPBS",0.00514603695292372,0.0788737742142425,1.55370728256571,18.7053241867337
70,"M","SRPBS",0.00513585362537772,0.0792483384803598,1.55370728256571,18.7053241867337
70.5,"M","SRPBS",0.00512558858193938,0.0796241975707944,1.55370728256571,18.7053241867337
71,"M","SRPBS",0.00511524642551571,0.0800012806342945,1.55370728256571,18.7053241867337
71.5,"M","SRPBS",0.00510483191304073,0.0803795149596673,1.55370728256571,18.7053241867337
72,"M","SRPBS",0.00509435002595328,0.0807588253548408,1.55370728256571,18.7053241867337
72.5,"M","SRPBS",0.00508380580181842,0.0811391360075232,1.55370728256571,18.7053241867337
73,"M","SRPBS",0.00507320427820117,0.0815203711054228,1.55370728256571,18.7053241867337
73.5,"M","SRPBS",0.00506255050150155,0.0819024546381731,1.55370728256571,18.7053241867337
74,"M","SRPBS",0.00505184955345936,0.0822853098031092,1.55370728256571,18.7053241867337
74.5,"M","SRPBS",0.0050411065022888,0.082668859676217,1.55370728256571,18.7053241867337
75,"M","SRPBS",0.00503032632676184,0.0830530276403823,1.55370728256571,18.7053241867337
75.5,"M","SRPBS",0.00501951392544225,0.0834377376254708,1.55370728256571,18.7053241867337
76,"M","SRPBS",0.00500867396550323,0.083822915442367,1.55370728256571,18.7053241867337
76.5,"M","SRPBS",0.00499781105627035,0.08420848737221,1.55370728256571,18.7053241867337
77,"M","SRPBS",0.00498692980706917,0.0845943796961389,1.55370728256571,18.7053241867337
77.5,"M","SRPBS",0.00497603468402196,0.0849805205545019,1.55370728256571,18.7053241867337
78,"M","SRPBS",0.00496512958043783,0.085366845524483,1.55370728256571,18.7053241867337
78.5,"M","SRPBS",0.00495421788142569,0.0857532973971006,1.55370728256571,18.7053241867337
79,"M","SRPBS",0.00494330151210667,0.0861398403818737,1.55370728256571,18.7053241867337
79.5,"M","SRPBS",0.00493238203260498,0.0865264440429467,1.55370728256571,18.7053241867337
80,"M","SRPBS",0.00492146100304483,0.0869130779444639,1.55370728256571,18.7053241867337
80.5,"M","SRPBS",0.00491053971849684,0.0872997168209181,1.55370728256571,18.7053241867337
81,"M","SRPBS",0.00489961843394885,0.0876863556973722,1.55370728256571,18.7053241867337
81.5,"M","SRPBS",0.00488869714940086,0.0880729945738263,1.55370728256571,18.7053241867337
82,"M","SRPBS",0.00487777586485287,0.0884596334502805,1.55370728256571,18.7053241867337
82.5,"M","SRPBS",0.00486685458030488,0.0888462723267346,1.55370728256571,18.7053241867337
83,"M","SRPBS",0.00485593329575689,0.0892329112031888,1.55370728256571,18.7053241867337
83.5,"M","SRPBS",0.0048450120112089,0.0896195500796429,1.55370728256571,18.7053241867337
84,"M","SRPBS",0.00483409072666091,0.0900061889560971,1.55370728256571,18.7053241867337
84.5,"M","SRPBS",0.00482316944211292,0.0903928278325512,1.55370728256571,18.7053241867337
85,"M","SRPBS",0.00481224815756494,0.0907794667090053,1.55370728256571,18.7053241867337
85.5,"M","SRPBS",0.00480132687301695,0.0911661055854595,1.55370728256571,18.7053241867337
86,"M","SRPBS",0.00479040558846896,0.0915527444619136,1.55370728256571,18.7053241867337
86.5,"M","SRPBS",0.00477948430392097,0.0919393833383678,1.55370728256571,18.7053241867337
87,"M","SRPBS",0.00476856301937298,0.0923260222148219,1.55370728256571,18.7053241867337
87.5,"M","SRPBS",0.00475764173482499,0.0927126610912761,1.55370728256571,18.7053241867337
88,"M","SRPBS",0.004746720450277,0.0930992999677302,1.55370728256571,18.7053241867337
88.5,"M","SRPBS",0.00473579916572901,0.0934859388441844,1.55370728256571,18.7053241867337
89,"M","SRPBS",0.00472487788118102,0.0938725777206385,1.55370728256571,18.7053241867337
89.5,"M","SRPBS",0.00471395659663303,0.0942592165970926,1.55370728256571,18.7053241867337
90,"M","SRPBS",0.00470303531208505,0.0946458554735468,1.55370728256571,18.7053241867337
90.5,"M","SRPBS",0.00469211402753706,0.0950324943500009,1.55370728256571,18.7053241867337
91,"M","SRPBS",0.00468119274298907,0.0954191332264551,1.55370728256571,18.7053241867337
91.5,"M","SRPBS",0.00467027145844108,0.0958057721029092,1.55370728256571,18.7053241867337
92,"M","SRPBS",0.00465935017389309,0.0961924109793633,1.55370728256571,18.7053241867337
92.5,"M","SRPBS",0.0046484288893451,0.0965790498558175,1.55370728256571,18.7053241867337
93,"M","SRPBS",0.00463750760479711,0.0969656887322716,1.55370728256571,18.7053241867337
93.5,"M","SRPBS",0.00462658632024912,0.0973523276087258,1.55370728256571,18.7053241867337
94,"M","SRPBS",0.00461566503570113,0.0977389664851799,1.55370728256571,18.7053241867337
94.5,"M","SRPBS",0.00460474375115314,0.0981256053616341,1.55370728256571,18.7053241867337
95,"M","SRPBS",0.00459382246660516,0.0985122442380882,1.55370728256571,18.7053241867337
