participant_id	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-0037	0.454920758	2.935284399	0.507942457	919.9349365	3.471976667	3.5823	3.57324	3.26039	0.1936945	0.40679716	0.399508339	1.746572375	0.547974318	0	0.006026034	37.02086488	18.49061967	22.68540738	240	256	256	3.313568526	10.78647055	11.04560987	19.03679053	23.61778199	46.59966575	44.31840871	62.73777839	1	1	1	1.924117662	10.44250965	20.74628258	17.15299225	3894757	3.38289094	46.62178116	13.37248802	0.508948857	106.3805084	396.5332031	376.4543152	16664	240.9965782	602.4888092	113.6065292	0.184994465	66.46580505	745.9053955	742.7727661	15337	638.0807251	865.9756104	68.85927582	0.274877648	50.55461884	998.5927124	1000.00531	233011	909.3442993	1082.221619	52.5300293	0.228171736	0.495882004	0.560678482	0.582767361
sub-0038	0.404007764	3.344465396	0.475642228	1321.253906	3.424293333	3.67733	3.38793	3.20762	0.196568306	0.430166053	0.373265641	1.742213011	0.54790132	0	0.005259493	36.51835154	17.63416328	23.36619125	240	256	256	3.487808186	11.85485302	10.9521581	17.5138131	23.26861861	48.77467023	46.64916731	67.90421309	1	1	1	3.151595986	9.648088455	19.12462997	16.05197144	5709424	3.197479248	43.18279305	12.8104887	2.93789436	82.7096405	355.6417236	342.6732178	23580	222.9278229	536.4276825	98.24678802	0.028326606	59.55863953	718.017334	718.2967529	15308	618.003479	817.3861328	60.58896637	0.33096521	54.25750351	999.2666626	1000.014465	206523	903.0530396	1091.925208	57.09847641	0.227957338	0.492801338	0.538788497	0.573523276
sub-0039	0.427860989	3.189605511	0.522656851	1180.769653	3.326643333	3.49652	3.36831	3.1151	0.207838763	0.421275794	0.370885443	1.524422288	0.371238816	0	0.00483607	31.45561328	16.08508759	21.18784054	240	256	256	3.472376993	11.29610803	10.78042024	17.5727757	19.23711606	38.8985041	37.29683803	53.75489394	1	1	1	3.138737225	12.18745327	19.63334656	16.5719223	5292507	2.758651495	43.8729744	12.89131641	1.449070742	92.57662964	370.6020813	357.8666382	33252	225.445118	556.1196747	103.0594482	0.083880924	63.35591125	722.3373413	723.6259766	14234	615.215329	826.4043671	64.05751038	0.321602767	54.89302063	1000.359009	999.998291	232647	907.209021	1093.94353	56.90598679	0.225061968	0.490456343	0.54632616	0.582528086
sub-0040	0.477294445	2.830893518	0.506276788	1143.030884	3.372983333	3.49201	3.42093	3.20601	0.193484458	0.410365282	0.396150259	1.790153265	0.583596343	0	0.005373537	33.98670752	16.82377297	20.78347384	240	256	256	2.851520722	10.83515205	10.43289265	17.61200516	22.87341358	45.73930296	43.34561967	61.42414247	1	1	1	2.320831181	10.66594124	20.91334724	17.78799438	5382469	3.545555115	46.28748169	13.77323627	28.88063911	114.4677048	395.9098511	372.3903809	22204	235.6080757	615.8849152	130.5906677	0.037007083	67.69715881	745.4920044	744.6582642	16764	633.2802338	860.4014404	68.72409821	0.327709728	54.18325806	998.3406372	1000.015137	257152	901.5511169	1088.579559	56.78020096	0.218959302	0.487476051	0.540096343	0.534342185
sub-0041	0.405008161	3.284290813	0.514459279	886.8335571	3.445723333	3.588	3.49507	3.2541	0.187566994	0.405351212	0.407081794	1.732698083	0.568448496	0	0.007124049	34.50890343	16.99292903	20.53117843	240	256	256	3.071259929	10.48671386	11.0701136	19.65236703	16.3320844	32.84553496	31.66799381	45.82636207	1	1	1	1.698219147	14.29613495	20.99313354	19.51037979	3926884	3.267988443	45.77349796	13.35176086	4.69463396	96.86435699	377.3953552	356.3924866	19930	228.3047112	593.5805359	116.0382233	0.116493709	65.53565216	718.9643555	716.7426758	18623	608.113916	837.0668579	68.34585571	0.324096792	49.18802643	998.9146118	1000.00531	271207	913.3709167	1080.308936	50.88463211	0.234345421	0.500125527	0.561184525	0.5858089
sub-0042	0.424463159	3.159598895	0.520264383	773.2570801	3.38409	3.52643	3.42092	3.20492	0.190583805	0.410604433	0.398811762	1.657321215	0.535962582	0	0.006016393	34.32958645	16.66491751	20.41824437	240	256	256	3.318823321	11.18037276	11.2459535	19.23866443	18.66464698	33.6146178	32.7314917	45.91521031	1	1	1	2.08734983	14.2685461	21.90136528	19.41120148	4100471	3.241772413	48.4671917	14.13601398	5.34115067	133.8241272	411.9888611	406.5067749	24356	228.9301682	603.7677307	122.4826965	0.192514577	63.39513779	732.3695679	732.1097412	17338	624.9653107	840.844455	65.47980499	0.276830577	50.31888962	999.3424072	1000.010559	264477	912.5176147	1083.227271	51.97911072	0.224107876	0.495647848	0.555056453	0.557504699
sub-0043	0.39973191	3.301746469	0.516061453	746.4088745	3.418033333	3.40718	3.58273	3.26419	0.218038265	0.415069492	0.366892242	1.768807888	0.566154408	0	0.006546381	30.0814838	15.97541112	20.7870979	240	256	256	4.094050433	10.98213156	10.77790422	17.25753065	12.72406695	29.49798847	27.93563018	41.58483511	1	1	1	2.054976032	15.75428963	22.83337402	21.61181831	5462620	3.644752741	50.92226105	14.83154202	4.32012675	54.24501801	317.9156189	305.980011	69035	223.6062164	464.9512177	74.73718262	0.212249134	62.17839813	709.6587524	709.3482666	18298	602.4817139	815.4485901	64.5893631	0.534940151	54.00630188	997.7371216	1000.004822	226885	897.3244385	1088.823486	57.94586945	0.214624181	0.477726668	0.484111965	0.578487342
sub-0044	0.428976953	3.100402718	0.493506083	1158.745117	3.425923333	3.52003	3.55201	3.20573	0.184504069	0.428691855	0.386804076	1.934722066	0.690148187	0	0.00561576	39.37730029	18.33687035	23.58988649	240	256	256	3.282004031	11.58175671	10.40680591	16.35665697	22.84008118	44.96735421	43.27061086	62.00439719	1	1	1	3.014076557	10.56602573	21.2348175	17.5292263	5845770	3.484117723	48.33451328	13.99015999	0.849255424	101.6499176	386.3062744	368.3643494	17330	232.2868378	590.7577209	112.2343903	0.18583943	59.84911728	726.0426025	725.2325439	19537	623.0370361	831.4027832	62.61692429	0.289354627	58.02219772	998.0940552	1000.005615	211949	892.4018188	1095.461475	61.13738632	0.228585899	0.507702947	0.551633537	0.564368753
sub-0045	0.448422781	3.027946707	0.490031477	1198.733398	3.278593333	3.44327	3.2853	3.10721	0.201032496	0.403863096	0.395104409	1.677830219	0.447682643	0	0.004747018	38.03259613	19.45428142	23.51788663	240	256	256	3.413668689	10.85778483	10.88841816	18.39380097	17.48855124	37.52058108	35.36475791	51.0851414	1	1	1	2.809891091	12.82454109	18.88399696	17.51091766	5369405	2.942293024	42.73879623	12.60829639	5.837638121	81.08695984	363.0715332	342.3449707	28648	238.946386	558.3526764	100.2847748	0.01454301	66.4699707	736.3933716	734.4794922	10324	627.1292389	851.6787598	67.64215088	0.197686724	52.60034561	997.6195068	1000.010864	210667	903.6242981	1083.026819	54.36660385	0.246730745	0.481635153	0.559773445	0.568941744
sub-0046	0.457504803	2.956248561	0.506342627	945.7196655	3.627306667	3.72323	3.74598	3.41271	0.22119904	0.385798641	0.39300232	1.72834301	0.519476223	0	0.005890153	32.28902536	18.15287127	21.53717326	240	256	256	3.178129053	11.25161455	10.78269137	17.91833051	16.44431561	34.06412168	32.15005916	45.94174017	1	1	1	104.0408139	14.26049709	20.66634369	19.58770943	4574487	3.301336598	46.03546715	13.83399105	0.653365708	109.871376	372.6417847	357.9470215	35455	211.8987885	573.0956055	112.6266327	-0.006293415	65.06686401	741.1090088	741.4812012	13228	631.53591	850.4247803	65.89749146	0.306169911	53.21767426	998.1834717	1000.023926	248490	902.0646973	1086.623224	55.80999374	0.229339644	0.481507987	0.560820758	0.569360328
sub-0047	0.500028616	2.667219478	0.503077626	999.6409302	3.323463333	3.46949	3.34719	3.15371	0.199242414	0.400145167	0.400612419	1.779776573	0.512941408	0	0.006150575	34.23029253	17.53689514	20.85384833	240	256	256	3.152331631	11.09626431	10.95046036	18.60278514	15.58911264	34.62589021	31.84215585	45.3114647	1	1	1	2.342684931	14.45838451	20.92786598	19.81624222	4986603	3.337424278	46.61573753	13.61285496	0.516374136	88.76608276	372.0567932	344.0404053	30656	237.4251328	587.517807	109.1366119	0.141653259	66.90794373	765.8764038	764.1682739	14839	655.3311096	884.7178711	68.86484528	0.384834766	51.01024246	998.8294678	999.9911499	254711	907.5511475	1085.289917	53.75481033	0.248590946	0.488696337	0.573645949	0.547774294
sub-0048	0.441689183	3.071225202	0.503357236	981.1668091	3.530563333	3.67327	3.6564	3.26202	0.202996174	0.407964849	0.389038978	1.740958452	0.518463099	0	0.005109301	36.18366172	18.44232207	22.80339299	240	256	256	3.353399478	11.49998641	10.75556013	17.41329451	15.16906735	33.86524599	31.74140427	46.18989948	1	1	1	2.349838287	14.18369865	20.97014046	19.32840538	4655677	3.236500263	46.04885635	13.62812042	2.073162173	80.08058167	349.9979858	328.4102173	28598	228.2626511	537.7579926	97.93180847	-0.004480532	63.89717865	735.4449463	733.182373	17872	634.8763519	843.7896118	63.75328064	0.404885337	53.9581604	997.243042	1000.011047	233745	896.3043091	1086.729346	57.42789841	0.238638371	0.490079641	0.561210155	0.565609327
sub-0049	0.440143704	3.075852792	0.450833473	1375.022583	3.309086667	3.42292	3.36719	3.13715	0.214609608	0.402364648	0.383025744	1.750865817	0.374879384	0	0.005330946	40.49722913	21.70057871	27.35439704	240	256	256	3.35980732	10.37530783	11.47800332	20.69889481	24.29978643	52.54182883	49.47382438	71.57985787	1	1	1	2.226041972	9.152334213	18.05998993	15.24103642	5559622	3.034174442	39.62984829	11.75931549	0.614848308	90.27401733	362.3279419	339.4709473	32548	234.2907692	550.3531494	101.037262	-0.095404827	70.66481018	731.4639282	734.015686	10096	608.2349548	844.3625488	70.74289703	0.321427175	46.39737701	998.9522705	999.979248	187845	917.0980591	1076.226416	48.31062698	0.244785994	0.496246368	0.567572951	0.600776246
sub-0050	0.413816077	3.235086297	0.480916352	1111.292358	3.381353333	3.5501	3.39027	3.20369	0.189207031	0.436029358	0.374763611	1.826781392	0.544879675	0	0.005893843	39.57978175	18.70909526	24.90147909	240	256	256	3.750900136	12.91943715	11.24895532	17.07652868	22.62785482	45.32030008	43.27053982	61.86346456	1	1	1	2.15808379	10.58990383	21.14271545	17.52282333	5502467	3.47838726	47.04950867	13.72267914	11.30667456	80.2433548	380.4635925	365.7662964	21911	250.9456177	560.7662659	97.51204681	0.253603346	54.88777542	731.6015625	732.5766602	21041	636.4926758	823.2056885	56.70210266	0.281281161	55.77109909	997.2001953	999.9874268	205784	895.0633484	1088.91521	58.55903244	0.231801391	0.49970144	0.535203457	0.56431968
sub-0051	0.424321986	3.19163607	0.518449963	869.1453857	3.2326	3.41793	3.27542	3.00445	0.205012551	0.407416844	0.387570605	1.767762303	0.454861432	0	0.00563708	37.10692932	18.98626137	23.64816245	240	256	256	3.523579509	10.93338672	10.86900846	18.15005914	22.09664389	45.28336433	43.36453982	62.71361124	1	1	1	2.282225283	10.44634247	20.96751022	17.27293205	4941575	3.424516439	47.42962952	13.6549263	3.949502202	87.7665863	367.452301	352.3374939	26965	233.3302734	552.9812622	99.99234009	0.043051888	64.99949646	721.881958	722.0565796	12319	609.6068115	829.353064	66.03875732	0.317185419	52.9324913	998.9967651	999.9869995	207742	906.3569702	1087.581274	55.09539032	0.227078736	0.478305072	0.538187385	0.56403059
sub-0052	0.433348836	3.122801822	0.496310299	1038.161499	3.4224	3.55263	3.46513	3.24944	0.212385238	0.411387957	0.376226805	1.691212535	0.489935064	0	0.005690679	29.06637559	15.34615932	19.87044162	240	256	256	3.484303177	11.52205224	11.44697785	19.33457813	22.27864423	50.06913026	46.68146098	67.69660843	1	1	1	1.968848232	9.677555084	19.27645111	16.08580017	5065178	3.199656725	42.2929409	12.55119514	3.350675875	74.07507324	351.3367004	329.0960693	41512	236.7727203	539.8021515	94.4499054	0.073869244	63.45689392	738.2093506	739.6120605	15592	628.9775146	842.9486755	64.18894196	0.346965282	49.38276291	998.2974854	1000.001953	251723	909.3315796	1079.888782	51.72080612	0.236179754	0.487382412	0.542022049	0.5552576
sub-0053	0.433761169	3.116636123	0.492757975	1600.944092	3.384463333	3.54589	3.44649	3.16101	0.181684473	0.397867002	0.420448525	1.672073722	0.451353699	0	0.005575376	36.22108363	17.4213553	20.0636228	240	256	256	3.237383774	10.84109801	11.13383325	19.32301796	25.45023054	53.7952584	50.90215071	73.46096319	1	1	1	2.293797847	8.918064117	17.81521988	14.7824707	5376752	2.937725437	40.44241085	11.71257973	28.66522421	79.92571259	365.5028687	346.4420471	20520	237.7648331	551.2363556	107.0103607	0.010227913	66.76316071	732.8051758	732.2896118	16674	621.5941071	844.5136627	67.5455246	0.353177902	49.35470963	998.6009521	999.989624	281914	910.6935059	1081.041614	51.75112152	0.22260049	0.475842983	0.558444142	0.59250281
sub-0054	0.415917971	3.159814355	0.473456846	1152.888428	3.23024	3.3806	3.22345	3.08667	0.190592364	0.433270125	0.376137512	1.953177452	0.654123783	0	0.006739155	40.17491235	18.9537068	25.47154485	240	256	256	2.916866024	11.81341382	10.77990677	17.60944046	22.61807346	45.56848118	43.49937774	62.31157858	1	1	1	2.113223922	10.51389408	20.24481583	17.56445313	5612315	3.503727293	45.43072701	13.20899582	17.29868364	106.6895142	388.3334656	362.9840088	14280	236.0001373	603.5947723	124.438797	0.570104938	57.41907501	732.0821533	731.3014526	16615	631.8217468	834.1132507	61.90246582	0.260698293	54.33808899	996.7652588	1000.001465	194548	896.5942413	1084.739667	56.78765869	0.228912368	0.506268024	0.542010009	0.585276348
sub-0055	0.424741954	3.183324632	0.504315456	1144.922729	3.389743333	3.47609	3.49335	3.19979	0.193699551	0.398612129	0.40768832	1.744131088	0.491636491	0	0.005930931	32.05134039	16.14380004	19.06608994	240	256	256	3.265458893	10.66169515	11.13170748	19.46796838	21.91371401	48.74099205	45.94268686	67.17335452	1	1	1	2.097055851	9.752904892	19.54738045	16.13555527	5329590	3.200461733	44.15136204	12.66911316	2.090848667	74.49375153	349.9668884	326.225769	31520	229.5841599	554.8889374	99.900383	0.0500001	66.9067688	727.3195801	725.598938	10765	617.4081909	843.2999146	68.05345917	0.232556245	49.64220047	998.9140015	999.9984131	273875	912.2794373	1081.277368	51.3662529	0.22887674	0.461432457	0.52720803	0.581258085
sub-0056	0.506734471	2.682806288	0.493674509	1310.231934	3.30658	3.45224	3.34851	3.11899	0.20214185	0.386197909	0.41166024	1.854364991	0.612736225	0	0.005262264	35.81388952	18.69939601	21.31538468	240	256	256	3.366563999	10.92895545	10.62775867	17.58775658	23.09261426	48.60342645	45.30268288	64.21200793	1	1	1	4.009102218	10.20297718	20.2669754	16.97603989	5558925	3.379880428	45.18019257	13.43413067	2.927849707	90.4788208	379.4179688	359.6402588	25435	240.3583023	584.9095825	106.8249969	0.179614528	67.36428833	756.7025757	756.9411011	9815	641.4448486	870.9653076	69.25662231	0.107081139	55.81539536	999.2946777	1000.026367	240062	903.9658661	1091.723962	56.8591156	0.231561661	0.468804777	0.553246319	0.540457911
sub-0057	0.433698679	3.091933415	0.494747426	1232.142334	3.210956667	3.25328	3.31143	3.06816	0.183154557	0.400190674	0.41665477	1.708027363	0.496743482	0	0.005688388	36.18192879	17.40736344	20.42971297	240	256	256	1.976149966	11.02364345	10.6357076	18.90732938	27.40637416	51.32769773	49.54589086	69.90360069	1	1	1	2.981007916	9.371850014	18.7211647	15.58089352	4928191	3.099108934	41.69486237	12.3668108	36.92188235	136.4467316	423.2868347	392.0533752	17651	222.746582	635.7747803	198.3869019	0.039263813	64.96710205	736.4204102	734.2524414	12873	629.5490234	850.5706055	66.6044693	0.367286759	50.28043365	999.2702026	999.9842529	257778	910.8353149	1084.903479	52.88860703	0.211027846	0.468039632	0.517430782	0.536741488
sub-0058	0.506279641	2.675852676	0.50690657	940.9335327	3.332786667	3.43391	3.41638	3.14807	0.205055734	0.39930042	0.395643845	1.815494657	0.598161936	0	0.004982425	30.72978018	16.06588657	19.26829166	240	256	256	2.950013961	10.6019393	10.098851	16.74459974	16.36115574	32.37225466	30.64631276	43.20552788	1	1	1	3.003468516	15.16356182	22.2734375	20.7051239	5801572	3.478132963	49.55357971	14.82189941	4.417489177	124.8627243	398.0196533	378.6896973	29119	221.3466904	624.6584717	128.3665771	0.026973991	69.5915451	750.9699707	749.2770996	14445	635.7688721	871.7859131	70.67114258	0.336682702	57.35464478	999.5906982	1000.020325	273517	900.4796875	1096.446143	59.72185135	0.230376452	0.484106749	0.54940474	0.556764004
sub-0059	0.437718629	3.02528647	0.497563856	962.4744873	3.368453333	3.53006	3.41412	3.16118	0.190302611	0.428212703	0.381484687	1.758150339	0.60341478	0	0.005449364	34.6132671	16.59141857	21.62128499	240	256	256	3.0319105	11.33569023	10.36283313	16.72089865	23.58472165	47.37523386	45.26185358	64.82560524	1	1	1	4.273126893	10.10624695	20.33755875	16.74904442	5201148	3.326324952	46.10821133	13.58592129	15.97211468	95.73552704	384.2958374	363.821991	22485	237.0838928	589.7332275	119.9949341	0.124892391	61.44944763	731.3112793	730.8185425	21013	624.8420288	841.0986206	64.46904755	0.35215919	56.3810997	997.6445313	1000.010986	241120	893.9475372	1091.910541	59.80593109	0.228625372	0.495500118	0.538267076	0.536819142
sub-0060	0.449961611	2.993692205	0.519450085	1221.533325	3.324913333	3.43189	3.39528	3.14757	0.194657563	0.40368637	0.401656067	1.657950044	0.47596665	0	0.004696855	33.58918236	16.55762422	19.89044973	240	256	256	3.302827576	10.83374167	10.67775911	17.8967081	21.87456537	45.95693124	43.48875519	62.63476897	1	1	1	4.37178098	10.45967579	20.46581459	17.43133354	5524827	3.4777565	47.00325317	14.22659111	1.435056248	90.78196716	368.5264893	349.2415771	25603	229.7753601	571.8071167	105.7381134	0.072673936	65.95182037	734.7489624	733.7321167	14117	624.67677	848.3980713	67.72416687	0.360280245	53.86056519	1000.38269	1000.004578	252342	909.5959625	1092.540302	55.87634277	0.228087246	0.476127744	0.537616074	0.553849914
sub-0061	0.44641907	3.04817097	0.520714712	1052.969849	3.38221	3.5056	3.40986	3.23117	0.206532681	0.398382737	0.395084582	1.572198272	0.426151204	0	0.004554114	33.69565292	17.63162423	21.24991779	240	256	256	3.582866818	11.93958366	11.18122739	18.0212317	17.11805139	34.94878568	33.04326918	47.06297046	1	1	1	3.389193193	13.92054367	20.32917404	19.01749039	4670726	3.194916248	45.16118622	13.56115246	1.283573743	91.53240967	377.1650696	363.7297363	24085	237.079187	566.5250244	101.5170822	-0.019035507	61.77833557	742.8280029	742.6027832	9864	639.3064209	845.4963104	62.19355392	0.29359275	53.13261414	999.171875	1000.008789	239529	905.9221802	1088.733447	55.4904747	0.221740767	0.470348269	0.541681826	0.548054188
sub-0062	0.374946036	3.612630618	0.46072558	1101.879883	3.532916667	3.6354	3.54756	3.41579	0.179688747	0.422553663	0.39775759	1.781811833	0.486803234	0	0.005778316	39.76726066	18.31036048	23.19492067	240	256	256	3.490232665	12.00677563	11.9224873	20.27045359	26.3349592	51.60366374	49.97629936	71.99027512	1	1	1	2.326775677	9.100234985	18.32481575	15.0236969	5365014	2.979044437	41.53429546	12.12064457	14.58425383	86.78688812	381.4888916	365.8082886	16845	241.6242493	565.244043	104.8060303	0.019196705	59.16315079	715.87854	716.8056641	17740	615.0498871	812.2984039	59.69841385	0.32038007	47.01488876	997.9025269	999.987854	228480	912.400946	1075.399005	49.33218002	0.222698569	0.503949285	0.545994997	0.582763502
